A1C,DFC,IPC,ITC,M1C,MFC,OFC,S1C,STC,V1C,VFC
0,0,0,0,0,0,0,0,0,0,0
0.075839,0.0926235,0.071108,0,0.017571,0.0201705,0.0192805,0.0347265,0,0,0.056686
0.0452055,0.231502,0.0663215,0.425494,0.135244,0.179546,0.2554705,0.1051945,0.311389,0.350203,0.260441
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.0299435,0.0208535,0,0,0,0.036595,0
8.319096,10.111946,8.7710465,8.795015,8.670519,9.1940885,11.3783085,9.145252,10.8604385,8.7069935,10.6159345
0.07375,0.0557825,0.028596,0.0447865,0.094301,0.0293515,0,0,0.091634,0.0257545,0.048863
10.804578,10.431412,9.733948,10.353043,10.799235,10.658572,12.108464,11.364169,10.9579715,12.059562,9.1775235
4.3202335,4.187138,4.0679,3.82014,4.574698,4.629634,4.505267,5.2567115,4.2159965,4.890895,4.558967
0.206145,0,0.036197,0.2370765,0.296447,0.278693,0.2075075,0.2777845,0.1065885,0.4012875,0.2833755
0.770598,0.642264,0.8676885,0.8132295,0.9299665,0.885437,0.5659185,0.7629885,0.662721,0.551254,0.839645
0.0312575,0.0720535,0.107671,0.059243,0.0980475,0.194447,0.0455525,0.1154105,0.029249,0.0826715,0.0523835
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.7499365,0.399948,0.685153,0.4706495,0.880081,0.695727,1.180199,0.237812,0.395958,0.6510085,0.444449
1.4079265,3.1463815,2.1583215,2.2085025,2.6939975,2.501436,2.7243295,3.5192235,2.3704065,2.648402,2.4896685
1.8421485,2.263069,2.086846,1.418966,1.4642245,1.5192185,1.6984155,1.726691,1.654795,1.9564145,1.617398
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.034143,0,0,0,0,0,0,0
0.438101,0.497242,0.3296035,0.377965,0.3571945,0.488945,0.3463515,0.2788125,0.2750565,0.3628865,0.297109
0,0.0322145,0,0,0.0437305,0,0,0.1705165,0.0433565,0,0
0.0194515,0.0416295,0,0,0.031129,0,0.0336955,0,0,0.028233,0.028286
0,0,0,0,0,0,0,0,0,0,0
1.078729,1.355766,1.283223,1.316048,1.3699585,2.1408905,1.285821,1.4526275,1.259206,1.9837375,1.465719
0.3810275,0.1146835,0.3823205,0.3956765,0.2514815,0.2535535,0.1878875,0.210686,0.029138,0,0.2136415
0.3946005,0.977768,0.672626,0.5980965,0.9550745,0.9668235,1.301558,0.97396,0.857331,0.9529655,0.713204
5.3818525,5.035967,3.7876515,4.473865,6.0302725,5.678431,5.00326,5.8700045,5.2626245,6.7606805,7.8033775
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
32.731628,32.786413,27.840255,36.9041525,42.7081095,30.078564,33.953359,38.8047935,48.5898445,45.0894775,34.705519
0.075066,0.0202905,0,0.044798,0,0.052939,0,0,0.0776645,0,0.0579775
17.3491705,18.100471,13.892214,17.100294,14.0402285,14.852285,19.447065,18.544333,20.6061695,21.128581,18.2509725
0,0,0,0.033306,0,0,0,0,0,0.0833095,0.031582
0,0,0,0,0,0,0,0,0,0,0
4.76617,6.14921,5.0849235,5.3417865,6.581321,6.025873,5.699881,6.404961,6.324074,7.634919,6.453318
0,0,0,0,0,0,0,0,0,0,0
9.5513775,6.653856,7.2897795,8.195235,9.140038,7.2665995,7.3301815,8.341252,6.832984,11.75333,8.1471365
0,0,0,0,0,0,0,0,0,0,0
0.506178,0.434518,0.4052635,0.426033,0.5736565,0.8579365,0.6207375,0.777805,0.6912505,0.577104,0.5518975
0.0586075,0.1489965,0.0240265,0.1221775,0.1590895,0.0617185,0.132078,0.05216,0.050809,0.064344,0
0.010906,0.0091815,0.038001,0.0231585,0.07505,0.004156,0.068786,0.023445,0.012497,0.053306,0.060033
0.092499,0.0248905,0.0381555,0,0.0286725,0.0324695,0.031037,0,0.0284275,0.0687275,0
0,0.024062,0,0.0531235,0,0,0.0300035,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.0544065,0,0,0.048484,0,0,0,0.0986405,0,0.0860385,0.0341695
0,0,0,0,0,0,0,0,0,0,0
0.0384805,0.084214,0,0.055394,0.224799,0.1281505,0.024499,0.1920065,0.0445755,0.060115,0.1092205
30.6150805,28.993822,31.5272325,33.4427115,27.23627,31.203447,32.555963,31.5364745,45.041342,31.4761505,33.2537485
1.6688075,1.6752205,1.664645,2.2015555,1.859132,1.4789475,1.232787,1.830446,1.2758355,2.1906225,1.2609135
0,0,0,0,0,0,0,0,0,0,0
0.260461,0.408841,0.7845105,0.1371975,0.2630435,0,0.1319065,0.3563695,0.1208165,0,0.10624
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.0900215,0.121298,0.161968,0.0418725,0.089252,0.153076,0
0.0821525,0.045036,0.1599155,0.0869785,0.091613,0.126597,0.1169305,0.1426665,0.011505,0.100386,0.090076
32.941449,24.532701,29.068243,27.9023255,29.2211675,25.968191,26.8970365,31.555942,32.0306465,39.652265,27.355664
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.221722,0.22976,0,0,0,0.121581,0
0,0,0,0,0,0,0,0,0.0410225,0,0
0,0.0207895,0.0093995,0,0.0079555,0,0.0086115,0.0352135,0.0157755,0.0286045,0
5.469186,6.412177,5.925383,6.6910475,6.399854,6.871176,4.630633,5.5598825,3.820058,9.135553,5.426952
0,0,0,0,0,0,0,0,0,0,0
5.046257,4.714894,6.515079,6.6571575,5.4703435,5.3846785,4.4015465,5.157132,5.8625825,4.750756,6.1296005
0,0,0,0.018192,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.081503,0.0126905,0.023103,0.039116,0.029332,0.0280175,0.0105835,0.0588735,0.026736,0.050039,0.026653
0.274131,0.380832,0,0.1309795,0.062845,0.071168,0,0.14421,0.1869235,0.075319,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0.12604,0,0,0.067615,0,0,0,0,0
0.0615495,0,0.065769,0,0,0,0,0.1689495,0,0,0
2.544408,1.780292,1.445708,1.027637,3.402916,1.146183,2.76873,3.8524655,1.18827,2.059161,3.245304
0,0,0,0,0,0,0,0,0,0,0
0.01309,0.0153665,0.0139875,0,0.028074,0,0,0.013584,0,0.0283785,0
0,0.0481505,0,0.0213025,0.0988335,0,0.048126,0.0255055,0.04408,0.1065675,0.0505475
0.124486,0.048869,0.06651,0.1326795,0.056295,0.1406435,0.0370565,0.167599,0,0,0
0,0,0,0,0.0368045,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.4210135,0.3778055,0.3828225,0.4218345,0.3375165,0.44512,0.258878,0.2382005,0.3419085,0.401022,0.277454
0,0,0,0,0,0,0,0.002334,0,0,0
0,0.0362785,0,0,0,0,0,0,0,0,0
0,0,0,0,0.048625,0.110128,0.051923,0.0948005,0,0.040951,0.0441835
44.987963,46.042569,46.4442235,42.1552455,49.8204485,43.0090605,48.279807,42.240142,46.252061,46.139766,47.895413
0,0,0,0,0,0,0,0,0,0,0
0.0376625,0.1572275,0,0.1930555,0,0,0,0,0.0519715,0.048286,0.036612
9.879478,10.9907755,11.6595545,10.4704975,10.889528,10.0216325,9.965411,12.502914,9.2381285,10.9471875,10.575633
128.0497445,138.294352,135.258457,106.581804,125.7419845,124.037517,145.2690935,122.3818345,126.92131,126.4423425,143.74761
0,0,0,0,0,0,0,0,0,0,0
0.0756715,0.2600145,0.1690165,0.1335405,0.328222,1.7715805,0.1046465,0.165818,0.0298355,0.0554405,0.1173785
0,0,0,0,0,0.015917,0,0,0.01036,0.2093585,0
0,0,0,0,0,0,0,0,0,0,0
0.031056,0.012535,0,0.0415125,0.204839,0.016352,0.0156305,0.0281525,0.0615745,0,0.039363
2.5949775,2.1099745,2.789961,2.250507,2.3417955,2.408644,2.598802,2.669584,2.2263155,2.3423485,2.460349
17.770877,19.6589665,23.118407,26.325357,20.125943,22.600378,20.282733,19.5562475,27.398693,20.1171295,22.093277
0,0,0,0.005904,0,0,0,0,0.0138645,0.091654,0
0.944232,1.364096,1.0505485,1.009094,0.716691,1.0279195,0.8428535,1.070858,0.554597,1.479093,1.182732
0.025398,0.099512,0.0305685,0.0217155,0.045942,0.026013,0.024865,0.0263555,0,0.0275285,0.0313595
0.131776,0.1080275,0.1032655,0.115226,0.2500075,0.116983,0.1482305,0.1151625,0.035744,0.1376595,0.094703
3.599025,4.338928,3.9789865,2.3602615,5.464405,5.178726,3.8177395,5.641851,4.170189,4.0112855,4.417466
0.2458955,0.0368975,0,0.044809,0.040446,0,0,0,0.1478895,0.9181975,0.121408
8.910594,9.161908,9.329734,8.8395735,7.688406,8.4352545,7.4494015,8.4675895,5.6400595,8.4057585,7.73268
0.9483755,0.773463,0.9235575,0.960557,0.730926,0.9646185,0.6683855,0.8310985,0.476172,0.92838,0.731567
3.1099965,4.3600535,2.158242,2.275565,3.340862,3.8678975,2.7758725,2.4573025,2.6128235,2.0919205,3.177961
0.0454345,0.054839,0,0.0404885,0,0.0478465,0,0,0,0,0.0819725
0.3416945,0.902477,0.862113,0.62308,0.980794,0.654049,0.3345255,0.8878395,0.279655,1.339656,0.479765
0.0226755,0.0464765,0.011281,0.0262945,0.0208695,0.013042,0.015018,0.0498345,0,0.0228865,0
0.33577,0.2974885,0.1334235,0.373299,0.2895965,0.4188935,0.148701,0.44184,0.2187745,0.3467365,0.1883195
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.1454525,0.04389,0.044999,0.01664,0.040092,0.0552095,0.0202805,0.103834,0.0671945,0.140748,0.076406
0.0347185,0,0.0429635,0.1709265,0,0,0.019835,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
26.110946,23.9979895,24.2664565,23.5295765,27.676882,24.092853,23.1523815,28.492458,27.9857485,24.8873235,25.928437
0.0573765,0.1543475,0.2600155,0.2560315,0.1350125,0.0618165,0.1652705,0.1344075,0.2826695,0.1756035,0.31225
0,0,0,0,0,0,0,0,0,0,0
0.024606,0.0764935,0.074384,0.1414865,0.095698,0.124344,0.064262,0.025534,0.100514,0.026672,0.0606665
2.6120995,2.9709185,2.2774765,2.270197,4.852827,2.5060325,2.5422275,3.750739,3.010959,5.3614245,3.118353
1.301041,1.0599655,1.0000235,1.181201,0.7230865,1.205753,0.9972545,0.65483,0.940732,1.47207,0.452889
0,0,0,0,0,0,0,0,0.0414515,0,0
0.018383,0.02158,0.0098215,0.0093595,0.075764,0.0340645,0.039226,0.019076,0.0536145,0.0697375,0
0.1038935,0.011623,0,0.1336635,0.143627,0.1691095,0.0923425,0.168967,0.094548,0.118622,0.0800865
0.021663,0.051025,0.078735,0.087281,0.058779,0.0604195,0.048722,0.204516,0.200615,0.246239,0.1232235
0,0.3744295,0.1680575,0.171717,0.309894,0.0981905,0,0,0.0927265,0.0861565,0.1871385
0,0,0,0,0,0,0,0.077464,0,0,0
0.8135815,1.500329,1.0151985,1.1723645,0.9737135,1.2570055,1.3125505,0.852036,1.144659,0.735325,0.9703405
1.1063895,0.820428,1.543459,0.9528115,1.2375595,1.172646,1.063155,0.5338265,0.5538505,1.174038,0.757429
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.0742635,0,0,0,0,0,0.055188,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
13.6642605,14.999038,12.2939745,10.484537,9.8180195,10.4147165,11.197457,11.8338645,11.0703155,12.892199,13.4855675
0.961062,1.354417,0.9229855,1.1908715,1.2110515,1.263734,1.231927,1.187891,0.9355215,1.270963,0.991002
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.4374115,0.2444665,0.191226,0.312325,0.252935,0.440979,0.197988,0.377831,0.381759,0.4484505,0.167069
0,0,0,0,0,0,0,0,0,0,0
0.489935,0.78917,0.6695785,0.921582,1.1079255,0.9620355,1.087578,0.738036,0.869826,0.8150305,0.8228125
0.068979,0.05465,0.0439655,0.190981,0.018037,0.1228665,0.019524,0.010347,0.0384565,0.0432305,0.073831
0,0,0,0,0,0,0,0.0673955,0,0,0
5.052755,5.220412,4.3150235,6.0173505,2.4175015,5.9654755,1.8485295,4.637975,1.989039,2.228794,1.9363385
13.623497,12.4834935,13.3956675,9.378283,23.873441,15.363347,11.3901165,15.47634,11.498959,10.7621615,17.738706
0.162613,0.1826165,0.1083155,0.043587,0.228844,0.185912,0.3431065,0.162875,0,0,0.3589845
0,0,0,0,0,0,0,0,0,0,0
0.0960655,0.101412,0,0,0.254876,0,0,0.0944535,0.0655925,0.121063,0.1386225
0,0,0,0,0.0245515,0,0,0,0,0.089611,0
0,0,0.0294185,0.008016,0,0,0.0407455,0,0,0,0
0,0,0,0.0410085,0,0.048461,0,0,0,0.042971,0.1382945
0.2046675,0.0688355,0.114166,0.0805485,0.0683625,0.086446,0.0252385,0.171618,0.147368,0.1151025,0.010383
0.0304935,0,0.1257845,0,0,0,0.057005,0.0728165,0.018743,0,0.004908
0,0,0,0.0040435,0.017238,0,0,0.190446,0,0,0
18.858861,25.1659935,27.128898,15.852487,10.683676,22.4354285,35.332475,14.4471455,17.4274315,18.140207,19.4996905
0.0863075,0.636257,0.2844715,0,0.625812,0.3482205,0.173756,0,0,0.542037,0.3076295
0.22754,0.0499855,0.255716,0.207856,0.3471235,0.3774445,0.4628865,0.271344,0.0824135,0.2212515,0.2309655
1.209586,1.0597955,1.522473,0.420188,2.2745935,0.9876155,0.8920705,1.0237235,1.8667395,1.175101,0.790596
0.017797,0.0228565,0.0380405,0,0.0330005,0,0,0,0.011644,0.0360635,0.020507
0,0.0108905,0.0500835,0,0.012376,0.033789,0,0.0529005,0,0.0282425,0.0113995
2.2124395,3.2854255,2.975393,3.819999,3.2545455,3.4873415,2.839748,2.691063,3.238499,3.1092075,2.5187515
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0.033863,0,0,0,0,0,0.0762985,0,0,0
15.5776045,15.9997475,15.446855,15.368987,15.2468295,16.7211585,15.2615675,15.736247,16.7337605,16.5713935,16.058321
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.1129365,0,0,0.0177825
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
17.7677505,17.7811155,17.62112,18.0876835,18.9882885,14.605517,18.0346355,16.3921675,17.609785,15.9782555,19.0409965
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.0357755,0.057157,0.021979,0.0158275,0.0823585,0.090485,0,0.081663,0.0799995,0,0.171713
0.2725025,0.344423,0.2157655,0.2205945,0.244026,0.3232935,0.364504,0.1380365,0.1755235,0.3782965,0.4572725
0,0,0.0612775,0,0,0.052146,0.049845,0,0,0,0
0,0,0,0,0,0,0.062065,0,0,0,0
9.3979765,9.432991,11.27315,9.685768,10.6784345,10.8644655,7.4323995,9.66507,6.184235,8.728775,9.663795
0.5880305,0.392183,0.4106215,0.162504,0.62559,0.606381,0.614008,0.7101865,0.3958245,0.5059065,0.5145415
0.0708905,0,0,0,0.02177,0.024653,0.023565,0,0,0.026091,0.0197815
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.271693,0.2516715,0.486246,0.3808565,0.21567,0.441931,0.413996,0.578306,0.1984405,0.369746,0.3170435
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0.030224,0,0,0,0.064469,0,0,0,0,0.024369
1.307363,1.954067,1.013104,1.3944945,1.1586965,1.7943665,1.5927415,1.230917,1.085562,1.4198305,1.3902535
5.6257875,5.7898755,7.2103795,4.724199,4.20198,4.271164,5.0941775,4.098209,3.644551,4.069275,5.821106
0,0,0,0,0.097502,0.065503,0,0,0,0.0346595,0
0,0,0,0,0,0,0,0,0,0,0
1.8450755,2.1004795,2.2067175,2.67899,2.439664,2.5153565,2.152569,3.270205,3.367554,4.8284345,2.613285
0,0,0,0,0,0,0,0.0081275,0,0,0
1.207383,1.8015945,1.862946,2.1045905,1.434532,2.0344105,1.6526615,1.980886,1.935095,2.7755055,2.0645575
8.429123,9.8921785,7.7955365,9.843862,12.9674125,7.2805745,10.3479265,12.709206,10.679583,13.487189,9.0192525
0.008702,0,0,0,0.002856,0.0119205,0.003607,0,0.020294,0.0104595,0.004902
0.018097,0.0142085,0,0,0.0163675,0.0741405,0.0354345,0.0159555,0,0,0.0068335
0,0,0,0,0,0,0,0,0,0,0
0,0,0.053835,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.2862855,0.2611825,0.3318985,0.286146,0.3764785,0.2692805,0.3107225,0.3286075,0.268665,0.31369,0.361728
0,0,0,0,0,0,0,0,0,0,0
0.0729465,0,0.0172985,0.0487455,0.0234985,0,0.020782,0.0226375,0.0340865,0.1757855,0.0024375
0,0.030923,0.051398,0.0139755,0.0405715,0.132984,0.0134365,0,0,0,0
0,0,0.1778895,0.0640505,0.1336775,0.0746675,0,0,0,0.1602105,0
0.1447925,0.1683395,0.2295105,0.0850215,0.0907815,0.0554145,0.2115755,0.1284885,0.115508,0.1329135,0.1260885
0.129769,0.013185,0,0,0.024175,0.0174355,0.0398635,0.015009,0.0600285,0,0.003781
0,0,0,0,0,0,0,0,0,0.0300175,0
0,0,0,0,0,0,0,0,0,0,0
0.502787,0.2478665,0.2168975,0.3611395,0.685274,0.5995325,0.5416335,0.431744,0.0861065,0.0256655,0.1935085
40.4942865,41.6327615,33.679222,34.815717,40.8581245,40.309536,47.2113475,35.060707,44.3844855,43.3589135,42.1505
4.0599975,6.6082435,6.2278595,5.444599,4.7732095,6.3977985,3.4139645,5.70589,4.2196385,5.4088505,5.05502
0.0303935,0.0212835,0.1097435,0.033459,0.0274895,0,0,0.0630795,0.0272545,0.027603,0.041856
0.1928075,0.2568885,0.263982,0.2222115,0.1086625,0.247782,0.1323145,0.3100135,0.3413535,0.242271,0.231162
4.715411,5.130218,4.7025225,5.082943,5.705438,6.0125125,6.1803785,5.6154225,6.15289,5.984638,6.200261
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.0402445,0.061903,0.028266,0.0358635,0,0,0,0.115454,0,0,0.0340065
0.1517565,0.1482995,0.1896085,0.3316815,0.103523,0.147779,0.1682745,0.17307,0.321711,0.114066,0.2545195
14.9939595,14.5358065,15.4569105,12.659956,11.56759,14.109982,9.4038065,12.7214655,9.1542405,14.1382795,12.7637435
0.0469685,0.0745975,0.050886,0.069129,0.025533,0,0.0338715,0.049417,0.0427025,0.025808,0.1175045
0,0,0,0,0,0,0,0,0,0.006031,0
1.8379825,2.1217675,1.55823,2.172574,2.244977,2.1122375,1.8817525,2.37567,2.6733745,2.9694465,2.1643655
0.2844755,0.4631785,0.3729575,1.042847,0.6656145,0.731288,0.363307,0.736357,0.333693,0.5696175,0.5301505
0.0595395,0.101568,0.0890935,0.138241,0.0974735,0,0.060719,0.0326325,0.191879,0.221198,0.121947
0.8589285,0.883303,0.8185485,1.061987,2.5908295,2.3034175,1.026216,1.495856,0.836507,1.876653,1.0446265
27.7293765,23.603425,25.816231,24.427736,18.599847,21.684995,20.5724115,19.448689,17.6297855,19.254236,21.691441
0,0,0,0,0,0,0,0,0,0,0
83.7140755,69.016597,62.8702125,78.932635,41.6074275,65.794858,66.6675785,63.1595475,70.902424,71.700671,69.598577
5.2849565,6.55217,5.0959,6.26681,7.5912135,7.2226655,6.025307,6.056147,4.173221,6.166305,6.3962125
0,0,0,0,0.0629925,0,0.053679,0,0,0,0.0356795
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.225648,0.224119,0.108549,0.24428,0.135951,0.2339515,0.2217455,0.344571,0.1216325,0.237791,0.197773
0.4453975,0.560417,0.3788195,0.6771765,0.463073,0.4695245,0.7005795,0.460984,0.3041385,0.2715,0.1845735
0,0,0,0.0358635,0,0,0,0,0,0.0563665,0
0.153257,0.161524,0.297073,0.109598,0.0874585,0.045711,0.239796,0.232528,0.149342,0.251102,0.321454
17.076609,12.200111,12.9092425,11.5676995,22.7348245,10.2132545,13.856892,15.742947,11.810734,14.589778,15.831754
0,0,0,0,0.020476,0,0.0284545,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.185649,0.067278,0.2490405,0.2986915,0.3400035,0.0592475,0,0.1910905,0.3212785,0.1521195,0.1537715
17.274507,20.7179685,18.1354355,23.483806,18.574553,23.0112555,15.8181625,23.409036,20.03857,19.1629835,22.846639
0.0673685,0,0,0,0,0,0,0,0,0,0
100.3976645,107.7178205,111.7423865,107.8012895,86.1161625,97.47953,101.932814,91.039325,103.805518,83.030135,104.3628385
0,0,0,0,0,0,0,0,0,0,0
0,0.0076505,0,0.044641,0,0,0,0,0,0,0
0,0,0.015804,0,0.021511,0,0.0723985,0.01304,0.0500025,0.053728,0.121057
25.762401,26.9881775,25.667792,25.0609185,26.5165085,27.5107825,28.7548905,27.6058525,26.9510975,28.9250775,27.721893
5.989415,6.239295,3.1002555,5.4303695,4.9554125,6.0105105,3.4330855,3.69908,3.395189,5.2841225,4.7265425
0,0,0,0,0,0,0,0,0,0,0
13.7980255,15.0808645,14.145232,12.638527,22.011189,14.3643985,16.611836,20.000213,19.0322305,21.6099915,18.356553
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
2.0893785,2.641569,2.167704,2.015573,2.772444,3.0745865,2.7823975,2.8364025,2.348157,3.3973865,2.2851345
0.026526,0.0208265,0.145565,0.2133845,0.027676,0.1208835,0.103878,0.0509135,0.1109835,0,0
0,0,0,0,0,0,0,0,0,0,0
0.0381685,0.045513,0.023755,0.0224645,0.072545,0.042557,0.015088,0.0370575,0.049982,0.028095,0.056852
0.1816425,0.4964055,0.344419,0.5095535,0.3436735,0.2298185,0.1944685,0.3956725,0.576077,0.589219,0.148286
0.1035585,0.073343,0,0,0.006618,0.2779495,0.0296255,0.0615835,0.0186745,0.045149,0.0514285
12.7511405,12.5858375,12.266998,12.893715,14.846748,9.816544,11.813536,13.4084185,12.198281,15.629634,13.562824
0,0.0543135,0.029625,0.07564,0.1361635,0.202429,0.1349795,0.05093,0.0188135,0.13361,0.064352
0.16439,0.1094965,0.2264455,0.2414965,0.1976405,0.06118,0.2145845,0.4312315,0.1520895,0.18503,0.3974865
15.97171,19.5638835,19.02553,16.8044585,16.993611,16.4149915,17.7814115,17.170205,17.002766,17.8391245,17.2444385
0,0.017314,0,0.044911,0,0,0,0,0.0197745,0,0.045352
145.428521,161.803402,170.5512345,164.6114045,195.895658,195.922387,175.707719,113.1135275,105.3695285,84.3944205,217.865057
0.0466625,0.0896295,0.0720335,0.085943,0.124735,0.098112,0.1573195,0.107258,0.057208,0.156016,0.186278
0,0,0,0,0,0,0,0,0,0,0
0.420959,0.620981,0.3228655,0.7295325,0.985444,1.049687,0.99226,1.241289,0.8573185,1.46012,0.6221935
0,0.085884,0,0,0,0,0,0,0,0,0
0.068224,0,0,0,0,0,0.092804,0.123692,0,0,0
57.7724345,55.4205975,53.334875,73.595453,35.675139,61.7255155,59.487281,38.3571715,48.436981,30.9931285,51.6201485
0.073305,0.039451,0.05878,0.021775,0.0908915,0.038598,0.079195,0.033226,0.014655,0.027233,0.1081455
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.0453815,0,0,0.005542,0,0,0,0
0.024001,0,0,0.0648245,0,0,0.071513,0.003481,0.0937835,0.013909,0
12.633135,14.5044825,11.1264645,10.034311,12.221019,12.518812,13.3364295,12.2881135,12.1836685,14.7879775,12.5125905
0,0,0.0380825,0.072582,0.0322335,0.036502,0.0348915,0.036983,0.031958,0,0
7.4964595,7.7350035,7.472666,7.3308525,11.647394,8.276076,7.3218415,9.0934265,5.9253635,8.142379,7.592126
0,0,0.0462865,0.034039,0,0,0,0.0869035,0,0,0.0527715
0.109651,0.1300295,0.1169095,0.0734195,0.22349,0.128318,0.166581,0.2082755,0.10007,0.0769775,0.1124665
0,0,0,0,0,0,0,0,0,0,0
0.9790235,1.2926475,1.275103,1.37924,1.103042,1.08988,0.9367715,1.2202585,1.94819,1.409296,1.1299285
0.226354,0.2765865,0.2257065,0.1268325,0.378511,0.3460435,0.5628295,0.204133,0.150807,0.0905475,0.164478
0,0,0,0,0,0,0,0,0,0,0
0.024721,0.078371,0.086714,0.0627045,0.0267535,0.020547,0.019972,0.0735715,0.0757005,0.0360565,0.0251545
0,0,0,0,0,0,0,0,0,0,0
10.32175,10.2749685,11.1522525,11.7971805,14.4735365,12.4815965,13.249252,14.033081,13.573766,15.6659145,14.130041
0,0,0,0,0.094437,0.042584,0,0,0,0.0378955,0
0.0429005,0.051226,0.081604,0.1541425,0.0673745,0.171129,0.2651495,0.07651,0.0783125,0.16119,0.0537065
0,0,0,0,0,0,0,0,0,0,0
10.7453655,11.645654,10.973728,10.6712765,11.6942935,10.729257,12.2759635,11.43241,12.7431925,13.005408,12.3774795
1.3865475,2.2482635,1.266097,0.9696725,1.362555,2.301939,1.87285,2.267229,1.6377105,1.686232,2.1168955
0.1461425,0.1150245,0.0975955,0.1373395,0.200014,0.1710035,0.10922,0.1131765,0.1553405,0.0802685,0.0845405
0,0,0,0.0022305,0,0,0,0,0,0,0
53.934382,48.6392055,50.458538,49.1960085,40.837285,48.857671,48.991202,45.599416,59.38257,41.569765,51.739612
1.448058,1.871388,1.7926225,2.153556,2.161983,1.566907,2.256188,2.0896445,2.993519,2.892011,1.6997795
0.901465,0.6229105,0.6660315,1.053472,1.0676375,1.006871,1.0191495,1.3409075,1.5094195,1.0957835,0.96012
0,0,0,0,0.0562015,0.1875525,0,0.0096965,0,0.023247,0
0.0674975,0.023207,0.038938,0.0966615,0.0267335,0.103262,0.0726405,0.0565555,0.026505,0.1469,0.087914
0,0.0541525,0,0.0469735,0.0494665,0.141741,0.045162,0,0.136546,0,0
0,0,0,0,0.0303635,0,0,0,0,0,0
2.625574,2.692063,2.8375305,3.0770925,2.6094005,3.552483,2.030416,2.845046,1.938637,3.752333,2.330462
0.055448,0.116757,1.0312205,0.0390765,0.091943,0.1283505,0.1773535,0.0785575,0.058601,0.9612295,0.046525
0,0,0,0.019064,0,0,0,0.0231375,0.0270185,0.0238425,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
1.418996,1.3163035,1.4332715,1.727606,1.485581,1.3731215,1.035636,2.0215875,1.2228695,1.435921,1.070315
0.1246605,0.0327925,0.0298495,0.0853365,0,0,0.0273485,0,0,0.06056,0.057449
0,0,0,0,0,0,0,0,0,0,0
12.014669,14.601861,13.6972355,12.1390355,15.9649605,11.444513,12.4940645,13.51186,12.305668,16.2932795,13.328888
12.9036285,12.2025965,13.1590325,17.7039795,9.7097605,13.0064215,11.4968345,12.0166885,12.6361725,11.074842,10.0968285
0.0619895,0.3208865,0.051629,0.149667,0.1874505,0.2818855,0.2877035,0.1084985,0.0654635,0.1978185,0.1438405
0.0466175,0.0376325,0,0.048808,0,0,0.0469255,0.0422595,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
19.7298885,20.8235015,21.060902,17.105127,19.391521,19.319437,23.0169955,19.6394175,20.3053775,20.4233815,20.457942
0,0.0332705,0,0,0,0,0,0.0010225,0,0,0.119865
0.010152,0.0183775,0.1095285,0.023835,0.0423405,0,0.022916,0.0412745,0.0482185,0.126858,0.019237
